메이커,모델,스펙,배기량,기통,변속기,연료,CITY연비,HWY연비,CO2배출량
LEXUS,LS,MID_SIZE,3.5,6,CVT,고급유,9.7,13,214
LEXUS,LX,SUV ,5.7,8,CVT,고급유,5.2,7,395
LEXUS,NX,SUV ,2,4,CVT,고급유,9.3,11.8,226
LEXUS,NX,SUV ,2,4,CVT,고급유,9.3,11.2,232
LEXUS,NX,SUV ,2.5,4,CVT,휘발유,13.9,12.7,176
LEXUS,RC,SUBCOMPACT,3.5,6,CVT,고급유,7.6,10.2,262
LEXUS,RC,SUBCOMPACT,3.5,6,CVT,고급유,7.6,10.2,262
LEXUS,RC,SUBCOMPACT,5,8,CVT,고급유,6.9,10.4,285
LEXUS,RX,SUV ,3.5,6,CVT,휘발유,8.2,11.1,252
LEXUS,RX,SUV ,3.5,6,CVT,휘발유,7.6,10.6,268
LEXUS,RX,SUV ,3.5,6,CVT,고급유,13.3,11.9,185
LEXUS,RX,SUV ,3.5,6,CVT,고급유,12.3,11.9,190
LEXUS,UX,MID_SIZE,2,4,CVT,휘발유,12.5,15.9,168
LEXUS,UX,COMPACT,2,4,CVT,휘발유,17.5,16.1,140
LINCOLN,MKS,FULL_SIZE,3.5,6,CVT,휘발유,7.3,10.6,271
LINCOLN,MKS,FULL_SIZE,3.7,6,CVT,휘발유,7.6,11.1,260
LINCOLN,MKT,SUV ,3.5,6,CVT,휘발유,6.8,9.6,294
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,2,4,CVT,휘발유,8.7,11.8,235
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,3.7,6,AT,휘발유,7.1,10.1,281
LINCOLN,MKX,SUV ,3.7,6,CVT,휘발유,7.3,9.6,281
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,9.5,14.1,207
LINCOLN,MKZ,MID_SIZE,3.7,6,CVT,휘발유,7.6,10.8,262
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,16.1,15.6,145
LINCOLN,NAVIGATOR,SUV ,5.4,8,AT,휘발유,5.5,7.5,368
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.1,11.1,251
LINCOLN,MKC,SUV ,2.3,4,CVT,휘발유,7.8,10.9,258
LINCOLN,MKS,FULL_SIZE,3.5,6,CVT,휘발유,7.2,10.5,274
LINCOLN,MKS,FULL_SIZE,3.7,6,CVT,휘발유,7.6,11.1,258
LINCOLN,MKT,SUV ,3.5,6,CVT,휘발유,6.8,9.6,294
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,2,4,CVT,휘발유,8.7,11.9,232
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,3.7,6,AT,휘발유,7.1,10,281
LINCOLN,MKX,SUV ,3.7,6,CVT,휘발유,7.3,9.7,278
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,9.5,14.3,205
LINCOLN,MKZ,MID_SIZE,3.7,6,CVT,휘발유,7.6,10.9,260
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,17.5,16.7,133
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.2,8.5,327
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.2,8.1,331
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.1,11.1,256
LINCOLN,MKC,SUV ,2.3,4,CVT,휘발유,7.8,11,261
LINCOLN,MKS,FULL_SIZE,3.5,6,CVT,휘발유,6.8,10.2,293
LINCOLN,MKS,FULL_SIZE,3.7,6,CVT,휘발유,7,10.2,287
LINCOLN,MKT,SUV ,3.5,6,CVT,휘발유,6.4,8.9,322
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,2,4,CVT,휘발유,7.6,10.6,268
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,3.7,6,AT,휘발유,6.8,9.8,298
LINCOLN,MKX,SUV ,2.7,6,CVT,휘발유,7.1,10.3,283
LINCOLN,MKX,SUV ,3.7,6,CVT,휘발유,6.9,9.7,293
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,9.5,14.3,210
LINCOLN,MKZ,MID_SIZE,3.7,6,CVT,휘발유,7.8,11.5,257
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,9.3,13.3,220
LINCOLN,MKZ,MID_SIZE,3.7,6,CVT,휘발유,7.2,10.3,279
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,17.5,16.7,136
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.2,8.4,334
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.2,8.1,339
LINCOLN,CONTINENTAL,FULL_SIZE,2.7,6,CVT,휘발유,7.1,10.5,281
LINCOLN,CONTINENTAL,FULL_SIZE,3,6,CVT,휘발유,6.9,10.3,288
LINCOLN,CONTINENTAL,FULL_SIZE,3.7,6,CVT,휘발유,7,10.3,287
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.1,10.8,256
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.3,10.8,254
LINCOLN,MKC,SUV ,2.3,4,CVT,휘발유,7.6,10.6,268
LINCOLN,MKT,SUV ,3.5,6,CVT,휘발유,6.4,8.9,321
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,3.7,6,AT,휘발유,6.8,9.8,298
LINCOLN,MKX,SUV ,2.7,6,CVT,휘발유,7.1,10.2,284
LINCOLN,MKX,SUV ,3.7,6,CVT,휘발유,6.9,9.7,293
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,8.9,13.2,230
LINCOLN,MKZ,MID_SIZE,3,6,CVT,휘발유,7.5,11.5,264
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,8.5,11.9,239
LINCOLN,MKZ,MID_SIZE,3,6,CVT,휘발유,7.1,10.9,278
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,17.5,16.1,139
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.3,8.3,333
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.2,8.1,339
LINCOLN,CONTINENTAL,FULL_SIZE,2.7,6,CVT,휘발유,7.1,10.6,280
LINCOLN,CONTINENTAL,FULL_SIZE,3,6,CVT,휘발유,6.9,10.2,290
LINCOLN,CONTINENTAL,FULL_SIZE,3.7,6,CVT,휘발유,7,10.3,287
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.1,10.8,256
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.3,10.8,254
LINCOLN,MKC,SUV ,2.3,4,CVT,휘발유,7.6,10.6,269
LINCOLN,MKT,SUV ,3.5,6,CVT,휘발유,6.4,8.9,322
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,3.7,6,AT,휘발유,6.8,9.8,298
LINCOLN,MKX,SUV ,2.7,6,CVT,휘발유,7.1,10.2,284
LINCOLN,MKX,SUV ,3.7,6,CVT,휘발유,7,9.7,293
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,8.5,11.9,242
LINCOLN,MKZ,MID_SIZE,3,6,CVT,휘발유,7.1,10.9,278
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,17.5,16.1,139
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.7,8.8,310
LINCOLN,CONTINENTAL,FULL_SIZE,2.7,6,CVT,휘발유,7.1,10.6,281
LINCOLN,CONTINENTAL,FULL_SIZE,3,6,CVT,휘발유,6.9,10.2,289
LINCOLN,CONTINENTAL,FULL_SIZE,3.7,6,CVT,휘발유,7,10.3,287
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.1,10.8,257
LINCOLN,MKC,SUV ,2,4,CVT,휘발유,8.2,10.8,256
LINCOLN,MKC,SUV ,2.3,4,CVT,휘발유,7.6,10.5,270
LINCOLN,MKT,SUV ,3.5,6,CVT,휘발유,6.4,8.9,322
LINCOLN,MKT,SPECIAL PURPOSE VEHICLE,3.7,6,AT,휘발유,6.8,9.7,297
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,8.3,11.9,245
LINCOLN,MKZ,MID_SIZE,3,6,CVT,휘발유,7.1,10.9,278
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,17.5,16.1,139
LINCOLN,NAUTILUS,SUV ,2,4,CVT,휘발유,8.3,10.4,250
LINCOLN,NAUTILUS,SUV ,2.7,6,CVT,휘발유,7.9,10.9,259
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.7,8.8,314
LINCOLN,AVIATOR,SUV ,3,6,CVT,휘발유,7.3,10.3,280
LINCOLN,CONTINENTAL,FULL_SIZE,2.7,6,CVT,휘발유,7.1,10.5,281
LINCOLN,CONTINENTAL,FULL_SIZE,3,6,CVT,휘발유,6.9,10.2,289
LINCOLN,CONTINENTAL,FULL_SIZE,3.7,6,CVT,휘발유,7,10.3,287
LINCOLN,CORSAIR,SUV ,2,4,CVT,휘발유,9,12.3,229
LINCOLN,CORSAIR,SUV ,2.3,4,CVT,휘발유,9,12.2,230
LINCOLN,MKZ,MID_SIZE,2,4,CVT,휘발유,8.3,11.9,245
LINCOLN,MKZ_HYBRID,MID_SIZE,2,4,CVT,휘발유,18.2,17.5,131
LINCOLN,NAUTILUS,SUV ,2,4,CVT,휘발유,8.3,10.4,250
LINCOLN,NAUTILUS,SUV ,2.7,6,CVT,휘발유,8,10.9,258
LINCOLN,NAVIGATOR,SUV ,3.5,6,CVT,휘발유,6.7,8.7,315
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,5.4,8,AT,에탄올,4.08,5.56,346
MERCEDES-BENZ,B,STATION WAGON ,2,4,CVT,고급유,10.9,15.2,184
MERCEDES-BENZ,C,COMPACT,1.8,4,CVT,고급유,9.2,13.3,216
MERCEDES-BENZ,C,SUBCOMPACT,1.8,4,CVT,고급유,9.1,13.5,216
MERCEDES-BENZ,C,COMPACT,3.5,6,CVT,고급유,8.2,11.8,242
MERCEDES-BENZ,C,COMPACT,3.5,6,CVT,고급유,8.3,11.6,242
MERCEDES-BENZ,C,COMPACT,3.5,6,CVT,고급유,8.4,11.6,239
MERCEDES-BENZ,C,SUBCOMPACT,3.5,6,CVT,고급유,8.3,11.5,244
MERCEDES-BENZ,C,SUBCOMPACT,3.5,6,CVT,고급유,8.3,11.6,242
MERCEDES-BENZ,C,COMPACT,6.2,8,CVT,고급유,5.6,8.4,347
MERCEDES-BENZ,C,SUBCOMPACT,6.2,8,CVT,고급유,5.6,8.2,352
MERCEDES-BENZ,CL,COMPACT,4.7,8,CVT,고급유,6.5,9.6,304
MERCEDES-BENZ,CL,COMPACT,5.5,8,CVT,고급유,6.5,9.1,308
MERCEDES-BENZ,CLA,COMPACT,2,4,CVT,고급유,11,16.1,179
MERCEDES-BENZ,CLA,COMPACT,2,4,CVT,고급유,9.7,12.8,212
MERCEDES-BENZ,CLS,COMPACT,4.7,8,CVT,고급유,7.5,10.6,264
MERCEDES-BENZ,CLS,COMPACT,5.5,8,CVT,고급유,6.6,9.3,301
MERCEDES-BENZ,CLS,COMPACT,5.5,8,CVT,고급유,6.6,9.3,301
MERCEDES-BENZ,E,MID_SIZE,2.1,4,CVT,경유,11.8,17.5,194
MERCEDES-BENZ,E,MID_SIZE,3.5,6,CVT,고급유,8.5,12.2,235
MERCEDES-BENZ,E,MID_SIZE,3.5,6,CVT,고급유,8.6,12.3,230
MERCEDES-BENZ,E,SUBCOMPACT,3.5,6,CVT,고급유,8.4,11.8,239
MERCEDES-BENZ,E,STATION WAGON ,3.5,6,CVT,고급유,8.3,11.6,242
MERCEDES-BENZ,E,SUBCOMPACT,3.5,6,CVT,고급유,8.3,11.8,239
MERCEDES-BENZ,E,SUBCOMPACT,3.5,6,CVT,고급유,8.4,12.2,235
MERCEDES-BENZ,E,MID_SIZE,3.5,6,CVT,고급유,10.4,12.7,202
MERCEDES-BENZ,E,MID_SIZE,4.7,8,CVT,고급유,7.4,11,267
MERCEDES-BENZ,E,SUBCOMPACT,4.7,8,CVT,고급유,7.3,10.8,269
MERCEDES-BENZ,E,SUBCOMPACT,4.7,8,CVT,고급유,7.5,11.2,262
MERCEDES-BENZ,E,MID_SIZE,5.5,8,CVT,고급유,6.7,9.7,297
MERCEDES-BENZ,E,STATION WAGON ,5.5,8,CVT,고급유,6.5,9.1,310
MERCEDES-BENZ,E,MID_SIZE,5.5,8,CVT,고급유,6.7,9.7,297
MERCEDES-BENZ,E,STATION WAGON ,5.5,8,CVT,고급유,6.5,9.1,310
MERCEDES-BENZ,G,SUV ,5.5,8,CVT,고급유,5,6.3,419
MERCEDES-BENZ,G,SUV ,5.5,8,CVT,고급유,5.2,6.4,407
MERCEDES-BENZ,GL,SUV ,3,6,CVT,경유,7.5,9.8,324
MERCEDES-BENZ,GL,SUV ,4.7,8,CVT,고급유,5.8,7.8,350
MERCEDES-BENZ,GL,SUV ,4.7,8,CVT,고급유,5.7,7.6,359
MERCEDES-BENZ,GL,SUV ,5.5,8,CVT,고급유,5.6,7.5,363
MERCEDES-BENZ,GLK,SUV ,2.1,4,CVT,경유,10.4,14.1,230
MERCEDES-BENZ,GLK,SUV ,3.5,6,CVT,고급유,7.9,10.4,260
MERCEDES-BENZ,ML,SUV ,3.5,6,CVT,고급유,7.5,9.5,278
MERCEDES-BENZ,ML,SUV ,3,6,CVT,경유,8.5,11.8,278
MERCEDES-BENZ,ML,SUV ,4.7,8,CVT,고급유,6.2,8.5,327
MERCEDES-BENZ,ML,SUV ,5.5,8,CVT,고급유,5.8,7.4,356
MERCEDES-BENZ,S,FULL_SIZE,4.7,8,CVT,고급유,7,10.5,278
MERCEDES-BENZ,S,FULL_SIZE,4.7,8,CVT,고급유,7,10.6,276
MERCEDES-BENZ,S,FULL_SIZE,5.5,8,CVT,고급유,6.4,9.7,304
MERCEDES-BENZ,SL,TWO_SEATER,4.7,8,CVT,고급유,7.5,10.4,269
MERCEDES-BENZ,SL,TWO_SEATER,5.5,8,CVT,고급유,6.8,9.8,292
MERCEDES-BENZ,SL,TWO_SEATER,6,8,CVT,고급유,6,8.9,327
MERCEDES-BENZ,SLK,TWO_SEATER,1.8,4,CVT,고급유,9.7,13.9,205
MERCEDES-BENZ,SLK,TWO_SEATER,1.8,4,MT,고급유,9.6,13.7,207
MERCEDES-BENZ,SLK,TWO_SEATER,3.5,6,CVT,고급유,9,12.3,225
MERCEDES-BENZ,SLK,TWO_SEATER,5.5,8,CVT,고급유,8.1,11.5,246
MERCEDES-BENZ,SLS,TWO_SEATER,6.2,8,CVT,고급유,5.3,7.2,380
MERCEDES-BENZ,SLS,TWO_SEATER,6.2,8,CVT,고급유,5.5,7.9,361
MERCEDES-BENZ,SLS,TWO_SEATER,6.2,8,CVT,고급유,5.5,7.9,361
MERCEDES-BENZ,B,STATION WAGON ,2,4,CVT,고급유,10.9,15.2,184
MERCEDES-BENZ,B,STATION WAGON ,2,4,CVT,고급유,10,13.3,205
MERCEDES-BENZ,C,SUBCOMPACT,1.8,4,CVT,고급유,9.2,13.3,216
MERCEDES-BENZ,C,COMPACT,2,4,CVT,고급유,9.9,12.8,207
MERCEDES-BENZ,C,SUBCOMPACT,3.5,6,CVT,고급유,8.3,11.5,244
MERCEDES-BENZ,C,SUBCOMPACT,3.5,6,CVT,고급유,8.3,11.6,242
MERCEDES-BENZ,C,COMPACT,3,6,CVT,고급유,9,11.9,228
MERCEDES-BENZ,C,SUBCOMPACT,6.2,8,CVT,고급유,5.6,8.1,354
MERCEDES-BENZ,CLA,SUBCOMPACT,2,4,CVT,고급유,10.6,15.6,186
MERCEDES-BENZ,CLA,SUBCOMPACT,2,4,CVT,고급유,10.1,13.5,202
MERCEDES-BENZ,CLA,COMPACT,2,4,CVT,고급유,9.8,13,209
MERCEDES-BENZ,CLS,COMPACT,3,6,CVT,고급유,8.3,11.8,242
MERCEDES-BENZ,CLS,COMPACT,4.7,8,CVT,고급유,6.9,9.9,288
MERCEDES-BENZ,CLS,COMPACT,5.5,8,CVT,고급유,6.6,9.3,301
MERCEDES-BENZ,E,MID_SIZE,2.1,4,CVT,경유,11.6,16.9,200
MERCEDES-BENZ,E,MID_SIZE,3.5,6,CVT,고급유,8.4,12.2,235
MERCEDES-BENZ,E,MID_SIZE,3,6,CVT,고급유,8.3,11.8,239
MERCEDES-BENZ,E,STATION WAGON ,3.5,6,CVT,고급유,8.1,11.4,248
MERCEDES-BENZ,E,SUBCOMPACT,3.5,6,CVT,고급유,8.7,12.3,230
MERCEDES-BENZ,E,SUBCOMPACT,3.5,6,CVT,고급유,8.5,12,235
MERCEDES-BENZ,E,MID_SIZE,4.7,8,CVT,고급유,7.8,10.4,262
MERCEDES-BENZ,E,SUBCOMPACT,4.7,8,CVT,고급유,7.3,10.9,269
MERCEDES-BENZ,E,SUBCOMPACT,4.7,8,CVT,고급유,7.5,11.2,262
MERCEDES-BENZ,E,MID_SIZE,5.5,8,CVT,고급유,6.5,9.3,306
MERCEDES-BENZ,E,STATION WAGON ,5.5,8,CVT,고급유,6.6,9.1,306
MERCEDES-BENZ,G,SUV ,5.5,8,CVT,고급유,5,6.2,419
MERCEDES-BENZ,G,SUV ,5.5,8,CVT,고급유,5,6,426
MERCEDES-BENZ,GL,SUV ,3,6,CVT,경유,7.4,10,324
MERCEDES-BENZ,GL,SUV ,3,6,CVT,고급유,6.6,7.9,322
MERCEDES-BENZ,GL,SUV ,4.7,8,CVT,고급유,5.7,7.6,359
MERCEDES-BENZ,GL,SUV ,5.5,8,CVT,고급유,5.5,7.1,375
MERCEDES-BENZ,GLA,SUV ,2,4,CVT,고급유,10.2,13.5,200
MERCEDES-BENZ,GLA,STATION WAGON ,2,4,CVT,고급유,9.5,12.3,216
MERCEDES-BENZ,GLK,SUV ,2.1,4,CVT,경유,10.4,14.3,230
MERCEDES-BENZ,GLK,SUV ,3.5,6,CVT,고급유,7.9,10.4,258
MERCEDES-BENZ,ML,SUV ,3,6,CVT,경유,8.5,11.8,278
MERCEDES-BENZ,ML,SUV ,3,6,CVT,고급유,7.5,9.6,276
MERCEDES-BENZ,ML,SUV ,4.7,8,CVT,고급유,6.1,8.5,327
MERCEDES-BENZ,ML,SUV ,5.5,8,CVT,고급유,5.8,7.4,359
MERCEDES-BENZ,S,MID_SIZE,4.7,6,CVT,고급유,7.9,11.6,248
MERCEDES-BENZ,S,COMPACT,4.7,8,CVT,고급유,6.9,10.2,283
MERCEDES-BENZ,S,FULL_SIZE,4.7,8,CVT,고급유,6.8,10.2,288
MERCEDES-BENZ,S,MID_SIZE,4.7,8,CVT,고급유,6.8,11,281
MERCEDES-BENZ,S,FULL_SIZE,6,12,CVT,고급유,5.5,9.1,343
MERCEDES-BENZ,S,FULL_SIZE,5.5,8,CVT,고급유,6.4,9.9,304
MERCEDES-BENZ,S,COMPACT,5.5,8,CVT,고급유,6.4,9.9,304
MERCEDES-BENZ,S,FULL_SIZE,6,12,CVT,고급유,5.4,8.5,357
MERCEDES-BENZ,S,COMPACT,6,12,CVT,고급유,5.6,8.8,345
MERCEDES-BENZ,SL,TWO_SEATER,4.7,8,CVT,고급유,7.2,10.5,274
MERCEDES-BENZ,SL,TWO_SEATER,5.5,8,CVT,고급유,6.8,10.5,285
MERCEDES-BENZ,SL,TWO_SEATER,6,12,CVT,고급유,6,8.9,327
MERCEDES-BENZ,SLK,TWO_SEATER,1.8,4,CVT,고급유,9.6,13.9,207
MERCEDES-BENZ,SLK,TWO_SEATER,1.8,4,MT,고급유,9.6,13.9,207
MERCEDES-BENZ,SLK,TWO_SEATER,3.5,6,CVT,고급유,9,12.3,225
MERCEDES-BENZ,SLK,TWO_SEATER,5.5,8,CVT,고급유,8.1,11.8,244
MERCEDES-BENZ,SLS,TWO_SEATER,6.2,8,AT,고급유,5.5,7.9,359
MERCEDES-BENZ,SLS,TWO_SEATER,6.2,8,AT,고급유,5.5,7.9,359
MERCEDES-BENZ,AMG_C,COMPACT,4,8,CVT,고급유,7.5,10.4,268
MERCEDES-BENZ,AMG_C,COMPACT,4,8,CVT,고급유,7.5,10.4,268
MERCEDES-BENZ,AMG_CLA,COMPACT,2,4,CVT,고급유,9.8,13,214
MERCEDES-BENZ,AMG_CLS,COMPACT,5.5,8,CVT,고급유,6.6,9.3,308
MERCEDES-BENZ,AMG_E,MID_SIZE,5.5,8,CVT,고급유,6.5,9.3,310
MERCEDES-BENZ,AMG_E,STATION WAGON ,5.5,8,CVT,고급유,6.6,9.1,310
MERCEDES-BENZ,AMG_G,SUV ,5.5,8,CVT,고급유,5,6,417
MERCEDES-BENZ,AMG_G,SUV ,6,12,CVT,고급유,4.1,5.6,476
MERCEDES-BENZ,AMG_GL,SUV ,5.5,8,CVT,고급유,5.5,7.1,369
MERCEDES-BENZ,AMG_GLA,SUV ,2,4,CVT,고급유,9.7,12.3,216
MERCEDES-BENZ,AMG_GLE,SUV ,5.5,8,CVT,고급유,5.8,7.4,366
MERCEDES-BENZ,AMG_GLE,SUV ,5.5,8,CVT,고급유,5.8,7.8,363
MERCEDES-BENZ,AMG_GT,TWO_SEATER,4,8,AT,고급유,6.9,9.3,303
MERCEDES-BENZ,AMG_S,FULL_SIZE,5.5,8,CVT,고급유,6.4,9.9,313
MERCEDES-BENZ,AMG_S,COMPACT,5.5,8,CVT,고급유,6.5,9.8,313
MERCEDES-BENZ,AMG_S,FULL_SIZE,6,12,CVT,고급유,5.4,8.5,361
MERCEDES-BENZ,AMG_S,COMPACT,6,12,CVT,고급유,5.6,8.8,355
MERCEDES-BENZ,AMG_SL,TWO_SEATER,5.5,8,CVT,고급유,6.8,10.5,298
MERCEDES-BENZ,AMG_SL,TWO_SEATER,6,12,CVT,고급유,6,8.9,335
MERCEDES-BENZ,AMG_SLK,TWO_SEATER,5.5,8,CVT,고급유,8.1,11.8,252
MERCEDES-BENZ,B,MID_SIZE,2,4,CVT,고급유,10.9,15.2,188
MERCEDES-BENZ,B,MID_SIZE,2,4,CVT,고급유,10,13.3,206
MERCEDES-BENZ,C,COMPACT,2,4,CVT,고급유,9.9,12.8,212
MERCEDES-BENZ,C,COMPACT,3,6,CVT,고급유,9,10.4,231
MERCEDES-BENZ,CLA,COMPACT,2,4,CVT,고급유,10.6,15.6,188
MERCEDES-BENZ,CLA,COMPACT,2,4,CVT,고급유,10.2,14.1,198
MERCEDES-BENZ,CLS,COMPACT,3,6,CVT,고급유,8.2,11.4,252
MERCEDES-BENZ,CLS,COMPACT,4.7,8,CVT,고급유,7.3,10.8,277
MERCEDES-BENZ,E_250,MID_SIZE,2.1,4,CVT,경유,11.6,16.7,200
MERCEDES-BENZ,E_300,MID_SIZE,3.5,6,CVT,고급유,8.4,12.2,240
MERCEDES-BENZ,E_400,MID_SIZE,3,6,CVT,고급유,8.3,11.8,244
MERCEDES-BENZ,E_400,SUBCOMPACT,3,6,CVT,고급유,8.5,11.9,239
MERCEDES-BENZ,E_400,STATION WAGON ,3,6,CVT,고급유,8.1,11.2,253
MERCEDES-BENZ,E_400,SUBCOMPACT,3,6,CVT,고급유,8.7,12.3,233
MERCEDES-BENZ,E_550,MID_SIZE,4.7,8,CVT,고급유,7.8,10.4,270
MERCEDES-BENZ,E_550,SUBCOMPACT,4.7,8,CVT,고급유,7.3,10.9,275
MERCEDES-BENZ,E_550,SUBCOMPACT,4.7,8,CVT,고급유,7.5,11.2,268
MERCEDES-BENZ,G_550,SUV ,5.5,8,CVT,고급유,5.3,6.1,401
MERCEDES-BENZ,GL_350,SUV ,3,6,CVT,경유,7.4,10,322
MERCEDES-BENZ,GL_450,SUV ,3,6,CVT,고급유,6.6,7.9,298
MERCEDES-BENZ,GL_550,SUV ,4.7,8,CVT,고급유,5.7,7.6,365
MERCEDES-BENZ,GLA_250,SUV ,2,4,CVT,고급유,10.2,13.5,203
MERCEDES-BENZ,GLE_350D,SUV ,3,6,AT,경유,9.9,12.5,246
MERCEDES-BENZ,GLE_350D,SUV ,3,6,AT,경유,9.6,12.2,253
MERCEDES-BENZ,GLE_400,SUV ,3,6,CVT,고급유,7.5,9.6,282
MERCEDES-BENZ,GLE_450,SUV ,3,6,AT,고급유,7.4,9.8,281
MERCEDES-BENZ,GLE_550,SUV ,4.7,8,CVT,고급유,6.2,8.5,335
MERCEDES-BENZ,MAYBACH,FULL_SIZE,6,12,CVT,고급유,5.5,8.5,359
MERCEDES-BENZ,METRIS,SPECIAL PURPOSE VEHICLE,2,4,CVT,고급유,9.3,10.5,233
MERCEDES-BENZ,METRIS,SPECIAL PURPOSE VEHICLE,2,4,CVT,고급유,8.7,9.8,248
MERCEDES-BENZ,S,MID_SIZE,3,6,CVT,고급유,7.9,11.6,253
MERCEDES-BENZ,S,MID_SIZE,4.7,8,CVT,고급유,6.8,11,294
MERCEDES-BENZ,S,FULL_SIZE,4.7,8,CVT,고급유,6.8,10.2,287
MERCEDES-BENZ,S,COMPACT,4.7,8,CVT,고급유,6.9,10.2,289
MERCEDES-BENZ,S,FULL_SIZE,6,12,CVT,고급유,5.8,9.1,340
MERCEDES-BENZ,SL,TWO_SEATER,4.7,8,CVT,고급유,6.8,10.4,289
MERCEDES-BENZ,SLK,TWO_SEATER,2,4,AT,고급유,10.4,13.7,199
MERCEDES-BENZ,SLK,TWO_SEATER,3.5,6,CVT,고급유,9,12.3,229
MERCEDES-BENZ,AMG,COMPACT,4,8,CVT,고급유,7.5,10.4,273
MERCEDES-BENZ,AMG,SUBCOMPACT,4,8,CVT,고급유,7.1,9.9,291
MERCEDES-BENZ,AMG,SUBCOMPACT,4,8,CVT,고급유,7.2,9.9,285
MERCEDES-BENZ,AMG,COMPACT,4,8,CVT,고급유,7.5,10.4,273
MERCEDES-BENZ,AMG,SUBCOMPACT,4,8,CVT,고급유,7.1,9.9,291
MERCEDES-BENZ,AMG,SUBCOMPACT,4,8,CVT,고급유,7.2,9.9,285
MERCEDES-BENZ,AMG,COMPACT,2,4,CVT,고급유,9.3,13.2,221
MERCEDES-BENZ,AMG,COMPACT,5.5,8,CVT,고급유,6.6,9.3,308
MERCEDES-BENZ,AMG,SUV ,5.5,8,CVT,고급유,5,6,413
MERCEDES-BENZ,AMG,SUV ,6,12,CVT,고급유,4.5,5.6,467
MERCEDES-BENZ,AMG,SUV ,2,4,CVT,고급유,8.8,11.8,233
MERCEDES-BENZ,AMG,SUV ,3,6,AT,고급유,5.7,9,353
MERCEDES-BENZ,AMG,SUV ,3,6,AT,고급유,7.4,9.9,281
MERCEDES-BENZ,AMG,SUV ,3,6,AT,고급유,7.4,9.8,281
MERCEDES-BENZ,AMG,SUV ,5.5,8,CVT,고급유,5.8,7.4,363
MERCEDES-BENZ,AMG,SUV ,5.5,8,CVT,고급유,5.8,7.8,363
MERCEDES-BENZ,AMG,SUV ,5.5,8,CVT,고급유,5.5,7.1,369
MERCEDES-BENZ,AMG,TWO_SEATER,4,8,CVT,고급유,6.9,9.3,303
MERCEDES-BENZ,AMG,TWO_SEATER,4,8,CVT,고급유,6.9,9.3,303
MERCEDES-BENZ,AMG,FULL_SIZE,5.5,8,CVT,고급유,6.4,9.9,313
MERCEDES-BENZ,AMG,COMPACT,5.5,8,CVT,고급유,6.1,9.4,322
MERCEDES-BENZ,AMG,COMPACT,5.5,8,CVT,고급유,6.5,9.8,305
MERCEDES-BENZ,AMG,FULL_SIZE,6,12,CVT,고급유,5.7,9.2,349
MERCEDES-BENZ,AMG,COMPACT,6,12,CVT,고급유,5.8,9.1,348
MERCEDES-BENZ,AMG,COMPACT,6,12,CVT,고급유,5.3,8.6,365
MERCEDES-BENZ,AMG,TWO_SEATER,5.5,8,CVT,고급유,6.8,10.5,298
